31,Centre for Girls,"A community center for girls only, offering fun and educational activities, and providing a safe place where girls receive support, guidance and services. A variety of arts enrichment activities are offered at The Centre, including ceramics, cooking, and other forms of positive self- expression. It is the hub for information and assistance for parents and members of the community who are interested in girls' issues and how to support girls as they move into adolescence. To enroll, parents can pick up enrollment packets during business hours and take a tour of the site. Enrollment forms must be completed before a girl is allowed to participate. 813-231-3404 105 West Sligh Avenue Tampa, FL 33604Must be female between ages 5-14","105 West Sligh Avenue Tampa, FL 33604",28.011033,-82.460077,http://localhost:3000/blue_ribbon/partners/31.json
32,Champions for Children,"Champions for Children, Inc. is a nationally accredited nonprofit community based organization with 35 year commitment to prevent child abuse and neglect in the Tampa Bay community. Champions understand that babies are not equipped with instruction manuals making our childdevelopment and parent education services valuable to any parent. Annually we serve more than 31,000 individuals across these services.813 673-4646 3108 West Azeele Street Tampa, FL 33609Most services are available to any family in Hillsborough County with young children","3108 West Azeele Street Tampa, FL 33609",27.9407324,-82.4942862,http://localhost:3000/blue_ribbon/partners/32.json
33,Child & Family Safety (CFS),"The Child and Family Safety Program(CFS) under Family Stabilization is a community-based case management, advocacy, prevention and education program designed to increase family safety through education, intervention, linkage to community supports, mentorship, and family enrichment opportunities. Since CFS is principally a case management program, the intensity, frequency and duration of assistance are based on the specific needs of each family. Services may include limited financial support targeting specific issues of concern to the family or individual. All programs will require an equal partnership between the client and case manager with both parties meeting their obligations in a timely manner. Clients sign a contract with their case manager to demonstrate determination and willingness to participate. Crisis Center of Tampa Bay through CRS also offers the Strengthening Families Parenting Program. The Strengthening Families Program (SFP) is a nationally and intentionally recognized parenting and family strengthening program for high-risk and stable families, alike. SFP is an evidence-based family skills training program found to significantly reduce problem behaviors, delinquency, and alcohol and drug abuse in children and to improve social competencies and school performance.813-969-4966 Various locations within the county Tampa, FL 33613Hillsborough County families experiencing situational factors that place the children at risk of harm.",,,,http://localhost:3000/blue_ribbon/partners/33.json
34,Child Development Infoline,"Child Development Infoline is a free service offering developmental screening and linkages to the resources you need to help your child develop from birth to age 5.813-425-4769 One Crisis Center Plaza Tampa, FL 33613 Children ages 0-5","One Crisis Center Plaza Tampa, FL 33613",28.0875554,-82.4621041,http://localhost:3000/blue_ribbon/partners/34.json
35,Child Find,"IDENTIFYING EDUCATIONAL NEEDS AT AN EARLY AGE: Child Find is a service within the Florida Diagnostic and Learning Resources System (FDLRS). Child Find assists parents and schools with the early identification of children, birth through age 21, who have, or are at risk of a disability. Every child grows mentally and physically at his or her own pace. However, some children experience disabilities that can hinder their potential progress. Child Find offers parents services to help in identifying these children. Child Find is a free service and parents are under no obligation to enroll their child in any service.813-837-7777 4210 West Bay Villa Avenue Tampa, FL 33611-1206Birth to age 21 who have or are at risk of a disability","4210 West Bay Villa Avenue Tampa, FL 33611",27.907017,-82.515257,http://localhost:3000/blue_ribbon/partners/35.json
36,Children & Youth Programs,"Wonder Web is a program for school age children (6yrs12yrs), Story Telling Festival is for school age children. Story Times is for preschoolers (18Months5yrs), and Summer Reading Program for school age children (6yrs12yrs).813-273-3652 900 North Ashley Drive Tampa, FL 33602-3704 Age restricted","900 North Ashley Drive Tampa, FL 33602",27.950868,-82.462354,http://localhost:3000/blue_ribbon/partners/36.json
37,Children Developmental Navigator,"We provide healthcare systems navigator for children who have developmental needs. We help clients complete necessary paperwork, assist with obtaining potential financial help for medical needs, help identify local resources and support. We also keep track and help clients get their appointments, talk to doctors, nurses and provide clients with additional healthcare information.813-404-5984 16110 US highway 301 South Wimauma, FL 33598Children 0-5 years old","16110 US highway 301 South Wimauma, FL 33598",27.729733,-82.333566,http://localhost:3000/blue_ribbon/partners/37.json
38,Children First Response Team,"This intensive clinical program provides skilled staff to assist the Child Protective Investigators   in assessing allegations of child abuse and neglect. This program, as part of Hillsborough County's conversion of the child welfare system to Community Based Care, works with families in crisis, where a report of abuse or neglect has been made. CRT is a two level program that provides intensive, time limited, in-home clinical intervention to families in crisis. Every family is assigned a therapist to provide clinical support and a case manager to facilitate community referrals. CRT is designed to work with families where abuse/neglect has occurred with the ultimate goal of developing a safe home environment and preventing out of home placement for children. This intensive clinical program provides skilled staff to assist the Child Protective Investigators in assessing allegations of child abuse and neglect. This program, as part of Hillsborough County's conversion of the child welfare system to Community Based Care, works with families in crisis, where a report of abuse or neglect has been made.",,,,http://localhost:3000/blue_ribbon/partners/38.json
39,Children's Advocacy Center,"Established through a collaborative effort between several agencies, law enforcement agencies, the Department of Children & Families, the Child Protection Team, mental health providers, the Public Defender and the State Attorney's Office, this program was created to protect children from being re-traumatized by the system designed to protect them. While the impetus was to provide forensic interviews in child abuse investigations, the program has expanded to meet  the needs of the community and the judiciary. Services for children include, space for child depositions, forensic interviewing, closed circuit testimony from the CAC to the courtroom, advocacy, case management, referral coordination for therapy.813-272-5437 2806 North Armenia Avenue Tampa, FL 33607","2806 North Armenia Avenue Tampa, FL 33607",27.965636,-82.4850464,http://localhost:3000/blue_ribbon/partners/39.json
41,Children's Board Family Resource Center in Central Tampa,"The Children's Board Family Resource Centers are located throughout Hillsborough County and offer programs and services emphasizing child development and health and safety. Everyone is encouraged to visit and discover the many opportunities available for individuals, parents, children and teens. All programs and services are available at no cost. Managing partners include: Champions for Children, The Children's Home, Inc., Family Community Advisory Councils, REACHUP, Inc. and St. Joseph's Children's Advocacy Center. The Centers offer a refreshing, homelike environment where parents, children and youth are encouraged to discover the many opportunities available which include: Developmental Play Groups, Developmental Screenings, Car Seat Safety Classes, CPR & First Aid Classes. Mobile Clinic Services including: Child Well Care, Immunizations, Vision & Hearing Screenings, Dental, Support Groups, Healthcare Enrollment Assistance, Computer Access, Family Counseling, Prenatal Classes, Information & Referrals, Mobile Services813-204-1741 1002 East Palm Avenue Tampa, FL 33605","1002 East Palm Avenue Tampa, FL 33605",27.9626714,-82.4495265,http://localhost:3000/blue_ribbon/partners/41.json
42,Children's Board Family Resource Center in East County,"The Children's Board Family Resource Centers are located throughout Hillsborough County and offer programs and services emphasizing child development and health and safety. Everyone is encouraged to visit to discover the many opportunities available for parents, children, teens  and individuals. All programs and services are available at no cost. Managing partners include: Champions for Children, The Children's Home, Inc. Family Community Advisory Councils, REACHUP, Inc. and St. Joseph's Children's Advocacy Center. The Centers offer a refreshing, homelike environment where parents, children and youth are encouraged to discover the many opportunities available which include: Developmental Play Groups, Developmental Screenings,Car Seat Safety Classes ,CPR & First Aid Certification ,Mobile Clinic Services including: Child Well Care, Immunizations, Vision & Hearing Screenings, Dental ,Support Groups ,Healthcare Enrollment Assistance, Computer Access ,Prenatal Classes ,Information & Referrals, Mobile Services813-752-8700 639 East Alexander Street Plant City, FL 33563 Universal Access, any family","639 East Alexander Street Plant City, FL 33563",27.9889627,-82.1174805,http://localhost:3000/blue_ribbon/partners/42.json
43,Children's Board Family Resource Center in North Tampa,"The Children's Board Family Resource Centers are located throughout Hillsborough County and offer programs and services emphasizing child development and health and safety. Everyone isencouraged to visit to discover the many opportunities available parents, children, teens and individuals. All programs and services are available at no cost. Managing partners include: Champions for Children, The Children's Home, Inc., Family Community Advisory Councils, REACHUP, Inc. and St. Joseph's Children's Advocacy Center. the Centers offer a refreshing, homelike environment where parents, children and youth are encouraged to discover the many opportunities available which include: Developmental Play Groups ,Developmental Screening, Car Seat Safety Classes ,CPR & First Aid Certification ,Mobile Clinic Services including: Child Well Care, Immunizations, Vision & Hearing Screenings, Dental ,Support Groups ,Healthcare Enrollment Assistance, Family Counseling ,Prenatal Classes ,Information & Referrals, Mobile Services813-558-1877 140 1-A East Fowler Avenue Tampa, FL 33612 Universal Access any family","140 1-A East Fowler Avenue Tampa, FL 33612",28.0563834,-82.4427769,http://localhost:3000/blue_ribbon/partners/43.json
44,Children's Board Family Resource Centers in Brandon,"The Children's Board Family Resource Centers are located throughout Hillsborough County and offer programs and services emphasizing child development and health and safety. Everyone is encouraged to visit to discover the many opportunities available for parents, children, teens  and individuals. All programs and services are available at no cost. Managing partners include: Champions for Children. The Children's Home, Inc., Family Community Advisory Councils, REACHUP, Inc. and St.Joseph's Children's Advocacy Center. The Centers offer a refreshing, homelike environment where parents, children and youth are encouraged to discover the many opportunities available which include: Developmental Play Groups, Developmental Screening, Car Seat Safety Classes, CPR & First Aid Certification, Mobile Clinic Services including: Child Well Care, Immunizations, Vision & Hearing Screenings, Dental, Support Groups, Healthcare Enrollment Assistance, Computer Access, Family Counseling, Prenatal Classes, Information & Referrals, Mobile Services813-740-4634 1271 Kingsway Road Brandon, FL 33510","1271 Kingsway Road Brandon, FL 33510",27.9578901,-82.277624,http://localhost:3000/blue_ribbon/partners/44.json
45,Children's Board Family Resource Centers in South County,"The Children's Board Family Resource Centers are located throughout Hillsborough County and offer programs and services emphasizing child development and health and safety. Everyone is encouraged to visit to discover the many opportunities available for parents, children, teens  and individuals. All programs and services are available at no cost. Managing partners include: Champions for Children, The Children's Home, Inc., Family Community Advisory Councils, REACHUP, Inc. and St.Joseph's Children's Advocacy Center. The Centers offer a refreshing, homelike environment where parents, children and youth are encouraged to discover the many opportunities available which include: Developmental Play Groups, Developmental Screening,Car Seat Safety Classes ,CPR & First Aid Certification ,Mobile Clinic Services including: ChildWell Care, Immunizations, Vision & Hearing Screenings, Dental ,Support Groups ,HealthCare Enrollment Assistance, Computer Access ,Family Counseling ,Prenatal Classes ,Information & Referrals ,Mobile Services813-641-5600 3030 East College Avenue Ruskin, FL 33570","3030 East College Avenue Ruskin, FL 33570",27.7131791,-82.3943273,http://localhost:3000/blue_ribbon/partners/45.json
46,Children's Board Family Resource Centers in Town 'N Country,"The Children's Board Family Resource Centers are located throughout Hillsborough County and offer programs and services emphasizing child development and health and safety. Everyone is encouraged to visit to discover the many opportunities available for parents, children, teens  and individuals. All programs and services are available at no cost. Managing partners include: Champions for Children, The Children's Home, Inc., Family Community Advisory Councils, REACHUP, Inc. and St. Joseph's Children's Advocacy Center. ,The Centers offer a refreshing, homelike environment where parents, children and youth are encouraged to discover the many opportunities available which include: Developmental Play Groups ,Developmental Screening,Car Seat Safety Classes ,CPR & First Aid Certification ,Mobile Clinic Services including: Child Well Care, Immunizations, Vision & Hearing Screenings, Dental ,Support Groups ,Healthcare Enrollment Assistance , Computer Access ,Family Counseling ,Prenatal Classes, Information & Referrals ,Mobile Services813-356-1703 7520 West Waters Avenue Tampa, FL 33615","7520 West Waters Avenue Tampa, FL 33615",28.0252884,-82.5638149,http://localhost:3000/blue_ribbon/partners/46.json
47,Children's Board Heart Gallery of Tampa Bay,"The Heart Gallery is dedicated recruitment and rescue development tool supporting both the foster children in need of families and the system of care who oversees their wellbeing. The program specializes in recruitment for hard-to-place teens, minority and sibling groups and children with special medical and therapeutic needs. Professional photographers donate their time and talent photographing foster children available for adoption. They are the key to capturing each child's character in their best light and introducing these children to the public with integrity. These fine art portraits and biographical profiles are part of museum quality exhibits that tour the community and are featured in an interactive website. Approximately 100 children are featured annually in the exhibits and on the website.To be eligible to adopt on of Florida's children, you may be married or single, already a parent or never a parent, in your 60s or in your 20s, an apartment renter or a homeowner, a person of modest means or wealth. The fact is that there is no one description of people who can be prospective adoptive parents. If you have the ability to love a child, to provide the basics for a child and to make a lifelong commitment, you can be an adoptive parent. A few things will prevent you from becoming an adoptive parent, such as certain felony criminal records.813-314-2021 5463 West Waters Avenue Tampa, FL 33634","5463 West Waters Avenue Tampa, FL 33634",28.02771,-82.535255,http://localhost:3000/blue_ribbon/partners/47.json
40,Childrens Advocacy Center Childrens Justice Center,"This court program was established to protect children from being re-traumatized by the  system and serves as the hub for court programs related to serving children. Forensic   interviews are conducted at the request of law enforcement and/or the Department of Children& Families. Case management services are also offered onsite for children and families. In collaboration with the Child Protection Team at Tampa General Hospital, case managers are co- located to provide services to other children and families, when the alleged perpetrator is in a caretaker role. CAC staff provide case management services when the alleged perpetrator is in  a non-caretaker role, such as stranger or child-on-child victimization. Depositions of all childrenin Hillsborough County who may be the victim or witness of a crime are also conducted at the CAC. Children are interviewed by CAC professional forensic interviewers with knowledge of child development, in an age appropriate child-friendly room. The CAC conducts over 600 one on one investigative interviews and depositions each year. Further, the CAC provides the facilities and technology for law enforcement and investigative professionals to participate in the interview via closed circuit television and through wireless audio equipment. The interview is captured on videotape, thus reducing the number of times the children must relive their horrid experiences.813-272-5437 700 East Twiggs Street Tampa, FL 33602-4019ONLY At the request of law enforcement and/or the Department of Children & Families","700 East Twiggs Street Tampa, FL 33602",27.95072,-82.454905,http://localhost:3000/blue_ribbon/partners/40.json
48,Childrens Board Library/Resource Center,"Mission: To provide an environment that promotes learning for the community with a special emphasis on issues affecting children and families. The Children’s Board’s Library is a partner of the Tampa Hillsborough County Public Library Cooperative (HCPLC) and offers one of the most comprehensive collections in the county that focus on children and families, as well as a wide variety of materials that concentrate on funding and grant opportunities. Those visiting the Children’s Board’s Library can also apply or update their library card, check out books, and return materials from any Hillsborough County library. If visitors are interested in other topics, the Library can easily request specific publications from any of the other HCPLC libraries. These materials can be found by visiting www.hcplc.org. Are you looking for demographic information or other facts about children and families in Hillsborough County? The Children's Board of Hillsborough County Library takes Information Requests. Please note that Information Requests may take up to 7 working days to complete (and up to two weeks on maps). We have 4 publiccomputers available for patrons to use. We also have a laminator and die cut machine for child care workers and the public to use. Call for more information.813-204-1741 1002 East Palm Avenue Tampa, FL 33605","1002 East Palm Avenue Tampa, FL 33605",27.9626714,-82.4495265,http://localhost:3000/blue_ribbon/partners/48.json
49,Childrens Crisis Services,"Provides emergency psychiatric evaluation and crisis stabilization for children ages 5 to 17 who are experiencing acute emotional and/or behavioral problems that are severe enough to present a danger to self or others. We provide 24hour assessment services, including psychiatric evaluation and, if needed, brief inpatient stabilization on our 14 bed crisis unit. Individual, family and group therapy services and medication management are provided, as well as referrals for follow-up mental health services.813-272-2882 2212 East Henry Avenue Tampa, FL 33610Suicidal, homicidal, or psychotic, Baker acted or voluntary admissionChildrens Justice CenterAdministrative Office of the Courts, Child victim interviewing, depositions, closed circuit testimony, case management, forensic sexual assault exams, and coordination of supervised visitation. Established through a collaborative effort between agencies, this program was created to protect children from being re-traumatized by the system. While the impetus was to provide forensic interviews in child abuse investigations, the program has expanded to meet the needs of the community and the judiciary. The four major components of the CJC are: The Children's Advocacy Center Supervised Visitation Services Child Custody Investigations Outreach Program813-272-7179 700 East Twiggs Street Tampa, FL 33602","700 East Twiggs Street Tampa, FL 33602",27.95072,-82.454905,http://localhost:3000/blue_ribbon/partners/49.json
51,Circle of Love Center,"The LifePath Hospice Circle of Love Center, modeled after The Dougy Center (National Center for Grieving Children), provides caring support in a safe environment where children, teens and their families can share their experiences as they move through the grieving and healing process. Based out of LifePath Hospice's South Tampa office, the program provides year-round support for those touched by loss, through: Support groups – children ages 3 to 18 and their parents or caregivers attend peer support groups twice a month. While the children meet intheir respective age groups and use a variety of expressive play rooms, caregivers meet in a separate room to discuss topics related to caring for grieving children. Click here for upcoming groups and events. Camp Circle of Love – a three-day retreat for children ages 6 to 16, who have experienced the death of a loved one, features fun camp activities and allows children to discover how much life still has to offer. The Link a “train-the-trainer” program designed to facilitate peer-based support groups for young grievers in the school setting.813-357-5671 3010 West Azeele Street Tampa, FL 33609Contact for more information","3010 West Azeele Street Tampa, FL 33609",27.940521,-82.492413,http://localhost:3000/blue_ribbon/partners/51.json
52,City of Tampa Parks & Recreation Department,"Recreation is not just about fun and games. It's also about improving, enhancing and creating quality of life for individuals families, neighborhoods communities and society as a whole. Tampa Parks and Recreation Department operates a variety of facilities such as community centers, art studios, swimming pools, and gymnasiums that offer a wide range of programs including after school care, art instruction, dance, gymnastics, and sports leagues. Fitness Programs Physical activity is the key to maintaining a healthy body weight, preventing disease and feeling better. Tampa Parks and Recreation Department offers fitness classes at many of its centers. Fine Art Programs The City of Tampa Parks and Recreation Department offers a variety of affordable, quality art and craft classes for youths and the young at heart. No previous art experience is necessary to participate. Gymnastics and Dance Recreational and competitive gymnastics and dance classes for children of all ages and abilities. Mayor's Youth Corps The Mayor’s Youth Corps is an influential organization of 9th, 10th and 11th grade students selected from City of Tampa schools who have a voice to the Mayor, opportunities for community  service and leadership development, as well as a monthly, youth oriented television show. No School Camps Children 5-14 years old are invited to spend their winter school break at one of the nine Holiday Camps the Tampa Parks and Recreation Department is offering. Programs include arts & crafts, sports, computers, field trips and more! Senior Programs Many of our community centers offer a wide range of fitness and social programs for people 50 and better. The Barksdale Senior Citizen Center is exclusively for our older population. Special Programs  The Special Programs Section offers year-round activities for people with disabilities. The purpose is to provide recreational opportunities for individuals who may choose to participate  in activities specifically designed and conducted by trained staff to best meet their needs.  Sports Programs Tampa Parks and Recreation offers a wide range of free and low-cost opportunities to get out and play. Summer Programs Each summer the City of Tampa Parks and Recreation Department offers children, ages 5-17 years old, a variety activities at 32 sites. Swim Programs Tampa Parks and Recreation Department provides a variety of waterbased for all   ages and levels, ranging from swim lessons to recreational swimming to training for swim team competition. Youth Programs Our community centers and playgrounds provide a safe, structure and fun environment for children 5-17 years old. We provide opportunities for living, learning and leading full and productive lives including after school activities and a tot program.813-274-8615 3402 West Columbus Drive Tampa, FL 33607 Varies by program","3402 West Columbus Drive Tampa, FL 33607",27.9663397,-82.499766,http://localhost:3000/blue_ribbon/partners/52.json
53,Clinical Case Management Program Northside Behavioral Health,"Clinical case management provides, advocacy, psychiatric and wraparound services for individuals from the age of 10 to 18 years. The ICM team monitors Hillsborough County childrenwho have been approved for residential treatment by the Level of Care Committee. INTENSIVE CASE MANAGEMENT: Offers intense supervision, peer support, and 24hour access.813-977-8700 12512 Bruce B Downs Boulevard Tampa, FL 33612Ages 10-18, SED or Axis I diagnosis, Needs clinical services for stabilization in all settings","12512 Bruce B Downs Boulevard Tampa, FL 33612",28.0614368,-82.4280166,http://localhost:3000/blue_ribbon/partners/53.json
57,Columbus Juvenile Residential Facility,"Columbus Juvenile Residential Facility is a 50bed male moderate risk program, primarily serving the West, East, and South regions. The program will provide sex offender treatment services to youth who have not used force, threats, or weapons in the commission of the sexual offense. Offenses may include, but are not limited to charges involving voyeurism, exhibitionism, frotteurism, and sexual harassment. Additional eligibility requirements include youth committed for the first or second time with at least one of the above sexual offenses. Youth may also be transferred from other moderate risk programs who have exhibited the outlined sexually offending behavior. The program will provide specific sexual offending therapy to include individual, family and group services. Youth will be evaluated by a psychiatrist for medication management upon admission and monthly afterwards. The program will provide case management services and in home prevention services as the youth progress to release. The Hillsborough County Schools will provide onsite educational services. Vocational programming will consist of Culinary Arts and Computer Repair and specific behavioral programming will be provided to youth referred with developmental issues. The program will provide uniforms. Youth are permitted to bring own socks, shoes and undergarments.Treatment strategies and programming will be provided to support a length of stay between 12 to 18 months.813-769-0445 9502 East Columbus Drive Tampa, FL 33619Youth ages 10-18 who have not used force, threats, or weapons in the commission of the sexual offense","9502 East Columbus Drive Tampa, FL 33619",27.9662794,-82.3413469,http://localhost:3000/blue_ribbon/partners/57.json
58,Community Coalition in Hillsborough County,"Hillsborough County Anti Drug Alliance (HCADA) envisions a community where youth and families are safe, healthy and free of substance abuse and addiction. Active Community task forces: Tampa Alcohol Coalition, Prescription Drug Task Force, Tobacco Free Hillsborough Partnership, Marijuana Task Force, SWAT (Students Working Against Tobacco), YMAD! (Youth Making a Difference in Hillsborough County).813-238-4034 2815 East Henry Avenue Tampa, FL 33610 Open membership to residents of Hillsborough County","2815 East Henry Avenue Tampa, FL 33610",27.998678,-82.428608,http://localhost:3000/blue_ribbon/partners/58.json
59,Community Initiative for Young Artists,"Engages youth in the production, exhibition and enjoyment of creative visual arts projects while teaching art skills and providing social, scholastic and interpretive experience that enrich their lives.813-957-1720 1101 East River Cove Street Tampa, FL 33604 At risk youth ages 6-12 living in Sulphur Springs","1101 East River Cove Street Tampa, FL 33604",28.0194198,-82.4482736,http://localhost:3000/blue_ribbon/partners/59.json
60,Community Partnerships & Neighborhood Engagement,"The Community Partnerships & Neighborhood Engagement (formerly Neighborhood & Community Relations Office) is a division of the Neighborhood Services Department and serves as the Mayor's main liaison to the neighborhood associations and as their voice at City Hall. This division also works with all community partners and private entities to promote and build positive relationships that will showcase the City of Tampa as a desirable living and working environment.813-274-7835 306 East Jackson Street Tampa, FL 33602 Open","306 East Jackson Street Tampa, FL 33602",27.9476392,-82.4572026,http://localhost:3000/blue_ribbon/partners/60.json
61,Corbett Trauma Center Crisis Center of Tampa Bay,"Children (ages 3 or older), adults, and families, who have been impacted by any form of trauma, including sexual victimization, domestic violence, physical abuse, bullying, human trafficking, abandonment, homicide or suicide, victims of crime, grief, serious illness, or other traumatic events.813-264-9955 One Crisis Center Plaza Tampa, FL 33613-1238","One Crisis Center Plaza Tampa, FL 33613",28.0875554,-82.4621041,http://localhost:3000/blue_ribbon/partners/61.json
62,DACCO Adolescent Outpatient Program,"Outpatient substance abuse services for youth 11-17 years of age. Multilevel program with individual, group, and family counseling.813-984-1818 4422 East Columbus Drive Tampa, FL 33605Adolescent 13-17,11 months with substance abuse and co-occurring problems able to be safely maintained on an outpatient basis","4422 East Columbus Drive Tampa, FL 33605",27.9680295,-82.4087574,http://localhost:3000/blue_ribbon/partners/62.json
63,DACCO Children's Targeted Case Management,"Case management services consist of activities aimed at identifying the recipient's needs, planning services, linking the service system with the person, coordinating the various system components, monitoring service delivery and evaluating the effect of the services received. Case manager meets with the child twice per month, one home visit required per month. We offer services for grades 6-12. ,813-984-1818 4422 East Columbus Drive Tampa, FL 33605In-home case management services for children at-risk for abuse or neglect. Child may be at-risk due to substance abuse in the home, domestic violence, inadequate housing/income, mental health, etc. Must be Medicaid eligible.",,,,http://localhost:3000/blue_ribbon/partners/63.json
64,DACCO Strengthening Families,"This evidence based program increases family cohesiveness. Children ages 5-9 receive counseling in their home, at school, and in the community. Specialists work with clients to identify early risk factors that can lead to later at-risk behaviors. Counselors help families set rules and goals that are achievable. Studies show that children who live in a structured environment and can read, follow rules, communicate, and think independently achieve more and report higher feelings of contentment than others. Clients work with the counselor from four months to a year dependent upon individual need. Referrals to wraparound services are made as needed. This program is free of charge.813-984-1818 4422 East Columbus Drive Tampa, FL 33605Children ages 5-9 and their families","4422 East Columbus Drive Tampa, FL 33605",27.9680295,-82.4087574,http://localhost:3000/blue_ribbon/partners/64.json
65,"Deaf Service Bureau of West Central Florida, Programs and Services","The Deaf Service Bureau provides a large range of services for our clientele from obtaining clothing and food to assistance with buying a house. Please feel free to contact an office closest to you to find out how we can help. Interpreting our qualified and certified interpreters, who follow a strict code of ethics, are provided at reasonable rates to assist you in communicating with your clients and patients. This service is provided 24/7 in the following Counties: Pasco, Pinellas, Hernando, Hillsborough, Osceola, Seminole, Lake, Sumter and Orange. The Deaf Service Bureau is constantly updating its list of interpreters so that this service can be offered in other counties as well. We offer our interpreting service to hospitals in Pasco, Hernando, Hillsborough, and Pinellas counties to help out in emergency situations. Freelance interpreters are welcome to contact us for contractual and employment possibilities. Please call us at1-800-616-4293 or contact Rene Sellers at rene@deafservicebureau.org for consideration or tobe put on a list of available interpreters serving all nine counties. Employment ProgramThe Deaf Service Bureau is working with several agencies and programs to provide employment opportunities for those individuals who want to be self-sufficient. In partnership with the Social Security Administration (SSA), we are offering a program called Ticket-to-Work. The goal of the Ticket-to-Work program is to give qualified individuals the opportunity to obtain steady, long- term employment. Client AssistanceThe Deaf Service Bureau is working with several agencies and programs to provide employment opportunities for those individuals who want to be self-sufficient. In partnership with the Social Security Administration (SSA), we are offering a program called Ticket to Work. The goal of the Ticket-to-Work program is to give qualified individuals the opportunity to obtain steady, long- term employment. Mental Health CounselingThe Deaf Service Bureau offers counseling services to Deaf, Hard of Hearing, and hearing individuals. Sessions are provided in American Sign Language or spoken English depending on the client's needs. Services are provided in a safe and comfortable environment to encourage open discussions. Information about the client and their treatment is kept in the strictest confidence to ensure the rights of the individual. Services are offered to adults and children in individual, family, and couples counseling sessions. Appointments can be arranged in Hillsborough, Pinellas, Pasco, and Manatee counties. For more information please contact Barry Blood by email this email address is being protected from spambots, you need JavaScript enabled to view it or by phone at 813-930-7586.AdvocacyThe Deaf Service Bureau provides advocacy to deaf individuals by educating the hearing community of the needs and rights of our clients. We also explain and illuminate to the hearing community the benefits of working together with the deaf community. If you feel you have been discriminated against, let us help. We can start by informing you of where and how to file a complaint.Hear NowThe Hear Now program allows individuals without insurance to obtain a hearing aid at a reduced cost. Partnerships with Audiologists are welcome. If you have any questions or if you wish to apply, please stop by one of our offices.P. O. P.The Pasco Opportunity Program (P.O.P.) is a program that the DSB offers in cooperation with Pasco County Community Development. The P.O.P. offers new and rehabilitated homes to the disabled community. Income requirements must be met in order to qualify for the program. For more information, please contact the New Port Richey office. This email address is being protected from spambots, you need JavaScript enabled to view it.Notary ServicesA Notary Public is a person legally empowered to bear witness of and certify the validity of documents and to take affidavits. If you wish to have a legal document notarized, please contact Wendi Herzman at wendi@deafservicebureau.org.M.E.M.O.The Making Ends Meet Operation (M.E.M.O.) is a program the DSB offers in partnership with the Sun Coast Harvest Food Bank, Volunteer Way, & World Relief. M.E.M.O. is designed to help DSB clients, adults and children alike, make ends meet by offering food, clothes, shoes, and other household items from various retail stores. We look forward to helping you Make Ends Meet.ASL ClassesLearn basic American Sign Language here at the DSB. Whether you know a client, a family member, or a friend that is deaf, or if you just want to learn ASL, our classes will help you succeed.Contact one of our offices for more information813-490-9440, 9309 North Florida Avenue, Tampa, FL, 33612,","9309 North Florida Avenue, Tampa, FL, 33612",28.0350503,-82.4576669,http://localhost:3000/blue_ribbon/partners/65.json
66,Delia P. Sanchez Full Service School Parent Resource Center,"The HCPS Full Service Center integrates education, social, and available resources beneficial to meeting the needs of Hillsborough County School Families (children and adults) to support academic progression. Directory of Services: We are here for you our community, our parents, and fellow educators. We strive to coordinate the services of multiple agencies by developing partnerships to provide accessible, quality support to families and individuals who are working toward increased self-sufficiency, personal and professional productivity and academic achievement. Our byline: Families are Our Business! Support Student Achievement is Our Mission. Adult Basic/GED program, Offers free classes to adults age 17 and over to work toward earning their GED. The program is open entry, open exit and self-paced, with instruction delivered through lectures, tutoring, groups, and computer assisted learning. Classes: Monday thru Friday, 8:30am 2pm. Head Start Provides a prekindergarten class for children ages 3-5 as the focal point of a comprehensive child development program which includes school  readiness, social competence, health and developmental screenings, and individualized curriculum. Classroom hours: Monday-Friday, 8am-2:15pm. Social Services Support: TheHCPS Full Service Centers partner with over 35 agencies resources throughout the county. Positive Spin, Crisis Center, SEEDS, Project Link, Success 4 Kids & Families are committed to offer onsite office hours for the convenience of our community.813-272-0673, 2100 East 26th Avenue, Tampa, FL, 33605, No restrictions","2100 East 26th Avenue, Tampa, FL, 33605",27.9741345,-82.436822,http://localhost:3000/blue_ribbon/partners/66.json
67,Dental Clinic at Hillsborough Community College,"The HCC/UFCD Dental Clinic provides comprehensive dental care to low-income families and new educational programs for Tampa's residents. We are able to combine the educational missions of HCC and UF, and at the same time, provide much needed dental care to low access/low income adults and children.813-253-7527, 4001 Tampa Bay Boulevard, Tampa, FL, 33614, Open","4001 Tampa Bay Boulevard, Tampa, FL, 33614",27.9756111,-82.5112459,http://localhost:3000/blue_ribbon/partners/67.json
68,Deposition Services Chi ld r en ’s Justice Center,"Depositions, closed circuit testimony: Established through a collaborative effort between agencies, law enforcement agencies, the Department of Children & Families, the Child Protection Team, mental health providers, the Public Defender and the State Attorney's Office, this program was created to protect children from being re-traumatized by the system. While the impetus was to provide forensic interviews in child abuse investigations, the program has expanded to meet the needs of the community and the judiciary. The four major components of the CJC are: The Children's Advocacy Center Supervised Visitation Services Child Custody Investigations Outreach Program813-272-5437, 700 East Twiggs Street, Tampa, FL, 33602, Child less than 17 years of age","700 East Twiggs Street, Tampa, FL, 33602",27.95072,-82.454905,http://localhost:3000/blue_ribbon/partners/68.json
